SITE_HISTORY_ID,SITE_OLD_ID,SITE_NAME,SITE_PREVIOUS_NAME,SITE_BASIN,SITE_LOCATION,SITE_RIVMILE,SITE_HUC8,SITE_RIB_ID,SITE_STATION,SITE_DESC,SITE_LATITUDE,SITE_LONGITUDE,SITE_CITY_TOWN,SITE_COUNTY,SITE_FIPS_CDE,SITE_DEC_REGION,SITE_NHD_REACHCODE,SITE_NHD_M_VALUE,SITE_PWL_ID,SITE_WATERSHED_ID_NUM,SITE_WQ_STANDARD,SITE_ECO_REGION,SITE_HABITAT_TYPE,SITE_SITE_CONDITION,SITE_DRAINAGE,SITE_NTL_ELEVATION_DATASET_10
07-GLNK-0.2,NA,Glen Creek,NA,7,GLNK,0.2,4140201,NA,NA,junction of mcgee and shannon street.,42.378,-76.862,Dix,Schuyler,97,8,4.14E+12,NA,0705-0082,Ont  66-12-P369- 60,C(TS),7,NA,NA,NA,137.5238
07-GLNK-0.6,2212,Glen Creek,NA,7,GLNK,0.6,4140201,NA,1,"decator st. 


























10 m above.",42.37611,-76.86889,Dix,Schuyler,97,8,NA,NA,0705-0082,ONT-66-12-P369-60,C(TS),7,NA,NA,NA,143.6219
07-GLNK_T19-0.1,3259,Unnamed Tributary To Glen Creek,VANZ-01 (pre-2017),7,GLNK_T19,0.1,4140201,NA,1,50 meters west of love rd. where stream runs parallel to rd.,42.3934,-76.97059,Reading,Schuyler,97,8,NA,NA,0705-0082,ONT-66-12-P 369-60-19,C,7,NA,NA,NA,441.5455
07-GLON-2.0,42675156,Glen Brook,NA,7,GLON,2,4140201,NA,2,off glenbrook rd.,42.43,-77.23099,Urbana,Steuben,101,8,NA,NA,0705-0092,Ont  66-12-P369-115-P388-37 thru 61,C,7,NA,NA,NA,379.8314
07-GNAR-13.7,404,Ganargua Creek,CCAN 06; GNAR-05 (pre-2017),7,GNAR,13.7,4140201,NA,5,300 m below port gibson rd. bridge.,43.08733,-77.15396,Palmyra,Wayne,117,8,NA,NA,0704-0026,ONT-66-12-52-23,C,7,NA,NA,NA,126.5238
07-GNAR-19.5,1657,Ganargua Creek,CCAN-03; GNAR-04A (pre-2017),7,GNAR,19.5,4140201,NA,04A,off rte 31.,43.06117,-77.25726,Macedon,Wayne,117,8,NA,NA,0704-0013,ONT-66-12-52-23,C,7,NA,NA,NA,132.6275
07-GNAR-22.2,403,Ganargua Creek,CCAN 02; GNAR-04 (pre-2016),7,GNAR,22.2,4140201,7043203,4,200 m above erie st. bridge.,43.06697,-77.30054,Macedon,Wayne,117,8,NA,NA,0704-0013,ONT-66-12-52-23,C,7,NA,NA,NA,137.0253
07-GNAR-25.5,402,Ganargua Creek,GNAR-03 (pre-2017),7,GNAR,25.5,4140201,NA,3,150 m above hook rd. bridge.,43.04296,-77.34191,Macedon,Wayne,117,8,NA,NA,0704-0013,ONT-66-12-52-23,C,7,NA,NA,NA,148.8241
07-GNAR-28.6,401,Ganargua Creek,GNAR-02 (pre-2017),7,GNAR,28.6,4140201,NA,2,100 m below gillis rd. bridge.,43.01297,-77.36798,Farmington,Ontario,69,8,NA,NA,0704-0013,ONT-66-12-52-23,C,7,NA,NA,NA,160.0306
07-GRBR-0.3,3378,Great Brook,GRBR-02 (pre-2017),7,GRBR,0.3,4140201,7044100,2,plaster mill rd. 400 m above mo.,42.97937,-77.3915,Victor,Ontario,69,8,NA,NA,0704-0034,ONT-66-12-52-23-43,C,7,NA,NA,NA,169.653
07-GRBR-1.4,406,Great Brook,GRBR-01 (pre-2017),7,GRBR,1.4,4140201,NA,1,5 m below maple ave. bridge.,42.98047,-77.40939,Victor,Ontario,69,8,NA,NA,0704-0034,ONT-66-12-52-23-43,C,7,NA,NA,NA,170.3471
07-GRIM-5.7,42675157,Grimes Creek,NA,7,GRIM,5.7,4140201,NA,5.7,off gulick rd.,42.666,-77.442,Naples,Ontario,69,8,NA,NA,0704-0002,Ont  66-12-52..P286-18- 2- 8,AA(TS),7,NA,NA,NA,490.013
07-GROU-1.5,1562,Grout Brook,GROU-01 (pre-2017),7,GROU,1.5,4140201,NA,1,co rte 101 at sweeney hill rd. bridge.,42.74194,-76.26528,Scott,Cortland,23,7,NA,NA,0706-0001,ONT-66-12-29-P193-55,AA(T),7,NA,NA,NA,298.665
07-GULY-0.6,2205,Great Gully Creek,NA,7,GULY,0.6,4140201,NA,1,"sr 90 bridge 


























20 m downstream of bridge.",42.80796,-76.70235,Springport,Cayuga,11,7,NA,NA,0705-0052,ONT-66-12-P 296-15,C,7,NA,NA,NA,125.3278
07-HALC-0.3,2251,Hall Creek,NA,7,HALC,0.3,4140202,NA,1,sr49 culvert downstream.,43.22417,-75.80833,Vienna,Oneida,65,6,NA,NA,0703-0057,ONT-66-11-P26-19,C(T),7,NA,NA,NA,120.023
07-HARB-0.5,420,Harbor Brook,HARB-02 (pre-2016),7,HARB,0.5,4140201,NA,2,100 m below hiawatha blvd. bridge. at usgs gage.,43.0561,-76.1853,Syracuse,Onondaga,67,7,NA,NA,0702-0002,ONT-66-12-12-P154-5,C,7,NA,NA,NA,115.64
07-HECT-1.2,1528,Logan Creek,Hector Falls Creek,7,HECT,1.2,4140201,NA,1,rte. 5; 20 m below.,42.4192,-76.8504,Hector,Schuyler,97,8,NA,NA,0705-0007,ONT-66-12-P369-56,C(TS),7,NA,NA,NA,289.0237
07-HEMK-0.1,2203,Hemlock Creek,NA,7,HEMK,0.1,4140201,NA,1,"co. rte 38 bridge


























50 m upstream.",42.65805,-76.43,Locke,Cayuga,11,7,NA,NA,0706-0018,ONT-66-12-43-P212-28-29,C(T),7,NA,NA,NA,237.561
07-HENC_T4-1.2,42675200,Unnamed Tributary To Hencoop Creek,HENC_T4 (pre-2017),7,HENC_T4,1.2,4140201,NA,T1.2,updyke rd. bridge.,42.471925,-76.741383,Hector,Schuyler,97,8,NA,NA,0705-0013,Ont  66-12-P296- 98,C,7,Low_gradient;soft_bottom,Altered,1,359.0168
07-INDA_T3-0.5,3249,Unnamed Tributary To Indian Creek,TINK-01 (pre-2017),7,INDA_T3,0.5,4140201,NA,0.5,900 meters upstream of route 96a bridge.,42.7,-76.865,Romulus,Seneca,99,8,NA,NA,0705-0075,ONT-66-12-P 369-14-2,C,7,NA,NA,NA,197.7081
07-JACB-1.9,42675159,Jacobs Brook (trib To Keuka L Outlet),NA,7,JACB,1.9,4140201,NA,1.9,flat street bridge.,42.683204,-77.051365,Benton,Yates,123,8,NA,NA,0705-0020,Ont  66-12-P369-115,D,7,NA,NA,NA,242.6511
07-KASH-0.3,NA,Kashong Creek,NA,7,KASH,0.3,4140201,NA,NA,at west lake rd.,42.764824,-76.97656,Geneva,Ontario,69,8,4.14E+12,NA,0705-0017,Ont  66-12-P369-128,C,7,NA,NA,NA,140.335
07-KDIG-10.4,42675160,Kendig Creek,NA,7,KDIG,10.4,4140201,NA,10.4,at secor rd. bridge.,42.78674,-76.85627,Varick,Seneca,99,8,NA,NA,0705-0024,Ont  66-12-70,C,7,NA,NA,NA,198.3248
07-KDIG-4.5,2215,Kendig Creek,NA,7,KDIG,4.5,4140201,NA,1,yellow tavern rd.,42.84861,-76.89194,Fayette,Seneca,99,8,NA,NA,0705-0024,ONT-66-12-70,C,7,NA,NA,NA,152.135
07-KEUK-0.1,NA,Keuka Outlet,NA,7,KEUK,0.1,4140201,NA,NA,0.5 m u.s. of mouth.,42.682,-76.949,Torrey,Yates,123,8,4.14E+12,NA,0705-0020,Ont  66-12-P369-115,C(T),7,NA,NA,NA,136.1256
07-KEUK-0.3,468,Keuka Lake Outlet,KEUK-01 (pre-2016),7,KEUK,0.3,4140201,NA,1,kings landing rd.,42.68037,-76.95395,Torrey,Yates,123,8,NA,NA,0705-0020,ONT-66-12-P369-115,C(T),7,NA,NA,NA,138.8908
07-KEUK-1.5,NA,Keuka Lake Outlet,NA,7,KEUK,1.5,4140201,NA,NA,at pulloff off hopeton rd.,42.672215,-76.96987,Torrey,Yates,123,8,4.14E+12,NA,0705-0020,Ont  66-12-P369-115,C(T),7,NA,NA,NA,152.728
07-KEUK-3.4,NA,Keuka Lake Outlet,NA,7,KEUK,3.4,4140201,NA,NA,at cr 9.,42.666977,-76.994699,Milo,Yates,123,8,4.14E+12,NA,0705-0020,Ont  66-12-P369-115,C(T),7,NA,NA,NA,167.7334
07-KEUK-6.7,NA,Keuka Lake Outlet,NA,7,KEUK,6.7,4140201,NA,NA,cherry street.,42.6605,-77.045556,Milo,Yates,123,8,4.14E+12,NA,0705-0020,Ont  66-12-P369-115,C,7,NA,NA,NA,216.4471
07-KEUK-7.3,NA,Keuka Lake Outlet,NA,7,KEUK,7.3,4140201,NA,NA,liberty st.,42.657929,-77.05575,Milo,Yates,123,8,4.14E+12,NA,0705-0020,Ont  66-12-P369-115,C,7,NA,NA,NA,216.353
07-KEUK_T3-1.0,NA,Unnamed Tributary To Keuka Lake Outlet,NA,7,KEUK_T3,1,4140201,NA,NA,hendersen rd.,42.653921,-76.982174,Torrey,Yates,123,8,4.14E+12,NA,0705-0020,Ont  66-12-P369-115,D,7,NA,NA,NA,237.3271
07-KEUK_T6-1.0,NA,Unnamed Tributary To Keuka Lake Outlet,NA,7,KEUK_T6,1,4140201,NA,NA,city hill rd.,42.648126,-76.999855,Milo,Yates,123,8,4.14E+12,NA,0705-0020,Ont  66-12-P369-115,D,7,NA,NA,NA,248.7679
07-KNDA-0.1,2216,Kendaia Creek,KNDA-01 (pre-2016),7,KNDA,0.1,4140201,NA,1,"e. lake rd.


























40 m above.",42.74667,-76.91917,Romulus,Seneca,99,8,NA,NA,0705-0073,ONT-66-12-P369-8,C(TS),7,NA,NA,NA,137.852
07-KNDA-1.4,42675162,Kendaia Creek,NA,7,KNDA,1.4,4140201,NA,1.4,at route 96a bridge.,42.743419,-76.89537,Romulus,Seneca,99,8,NA,NA,0705-0073,Ont  66-12-P369-  1 thru 58 (sel.),C,7,NA,NA,NA,176.6296
07-KUKA-2.4,1523,Keuka Inlet,COBR-01 (pre-2017),7,KUKA,2.4,4140201,NA,1,cr 88; 50 m below.,42.39498,-77.25758,Urbana,Steuben,101,8,NA,NA,0705-0091,ONT-66-12-P369-115-P388-36,C(TS),7,NA,NA,NA,237.6745
07-LBAY-3.0,490,Little Bay Creek,NA,7,LBAY,3,4140202,NA,2,rt. 49 bridge. above wwtf.,43.28556,-76.13667,Hastings,Oswego,75,7,NA,NA,0703-0035,ONT-66-11-P 26-3,C,7,NA,NA,NA,115.7308
07-LBAY-4.5,489,Little Bay Creek,NA,7,LBAY,4.5,4140202,NA,1,at rt. 11 bridge.,43.29944,-76.15221,Hastings,Oswego,75,7,NA,NA,0703-0035,ONT-66-11-P 26-3,C,7,NA,NA,NA,121.725
07-LCAGA-0.0,42673942,Cayuga Lake,NA,7,LCAGA,0,4140201,NA,Comp,NA,42.74,-76.74,Romulus,Seneca,99,8,NA,NA,NA,NA,AA(T),7,NA,NA,NA,116.244
07-LCAND-0.0,42673921,Canandaigua Lake,NA,7,LCAND,0,4140201,NA,Comp,ny nla lake site to test ibi.,42.771919,-77.309548,Canandaigua,Ontario,69,8,NA,NA,NA,NA,AA(T),7,NA,NA,NA,209.548
07-LCOMO-0.0,NA,Como Lake,NA,7,LCOMO,0,4140201,NA,Comp,Access type is Private. private ramp off East Lake Rd (north).,42.6772,-76.302498,Summerhill,Cayuga,11,7,4.14E+12,NA,0705-0029,Ont  66-12-P296- 74-P333,B,7,NA,NA,NA,NA
07-LEY-0.4,508,Ley Creek,LEY-02 (pre-2016),7,LEY,0.4,4140201,7024101,2,at usgs gaging station. park st. bridge.,43.07694,-76.1711,Syracuse,Onondaga,67,7,NA,NA,0702-0001,ONT-66-12-12-P154-3,C,7,NA,NA,NA,112.4758
07-LEY-2.1,507,Ley Creek,LEY-01 (pre-2016),7,LEY,2.1,4140201,NA,1,5 m above le moyne ave. bridge.,43.09,-76.145,Salina,Onondaga,67,7,NA,NA,0702-0001,ONT-66-12-12-P154-3,B,7,NA,NA,NA,112.7333
07-LEY_S-1.6,42675163,South Branch Ley Creek,NA,7,LEY_S,1.6,4140201,NA,1.6,route 635 bridge.,43.075459,-76.08913,De Witt,Onondaga,67,7,NA,NA,0702-0001,Ont  66-12-12-P154- 3,C,7,NA,NA,NA,121.8134
07-LILS-2.3,519,Little Salmon Creek,NA,7,LILS,2.3,4140201,NA,1,50 m below creek rd. bridge.,42.6603,-76.5689,Genoa,Cayuga,11,7,NA,NA,0705-0098,ONT-66-12-P 296-57-21,C,7,NA,NA,NA,257.9584
07-LIME-2.8,1575,Limestone Creek,LIME-02 (pre-2016),7,LIME,2.8,4140202,7035103,2,kirkville rd; 30 m above.,43.08833,-75.99389,Manlius,Onondaga,67,7,NA,NA,0703-0008,ONT-66-11-P26-37-6-2,C,7,NA,NA,NA,118.809
07-LIME-9.0,520,Limestone Creek,LIME-01 (pre-2016),7,LIME,9,4140202,NA,1,100 m above rt. 5 bridge.,43.03028,-76.01334,Manlius,Onondaga,67,7,NA,NA,0703-0008,ONT-66-11-P26-37-6-2,C,7,NA,NA,NA,130.8168
07-LIME_E-0.2,42675164,East Branch Limestone Creek,NA,7,LIME_E,0.2,4140202,NA,0.2,cardner rd. bridge.,42.86683,-75.90223,Pompey,Onondaga,67,7,NA,NA,0705-0065,Ont  66-12-P296- 75-16,B(T),7,NA,NA,NA,293.3814
07-LINR-0.7,42675166,Linderman Creek,NA,7,LINR,0.7,4140201,NA,0.7,rte 79/hector st. bridge/culvert.,42.451093,-76.525365,Ithaca,Tompkins,109,7,NA,NA,0705-0041,Ont  66-12-P296- 75,C,7,NA,NA,NA,238.533
07-LITR-0.2,2222,Little River,LITR-01 (pre-2016),7,LITR,0.2,4140202,NA,1,"rt. 13 


























10 m above.",43.29083,-75.7175,Vienna,Oneida,65,6,NA,NA,0703-0078,ONT-66-11-P26-24-22,C(T),8,NA,NA,NA,139.8329
07-LJAME-0.0,42673924,Jamesville Reservoir,NA,7,LJAME,0,4140202,NA,Comp,ny nla lake site to test ibi.,42.974301,-76.068884,La Fayette,Onondaga,67,7,NA,NA,NA,NA,AA,7,NA,NA,NA,194.946
07-LKEUK-0.0,42673925,Keuka Lake,NA,7,LKEUK,0,4140201,NA,Comp,ny nla lake site to test ibi.,42.493532,-77.140374,Wayne,Steuben,101,8,NA,NA,NA,NA,AA(TS),7,NA,NA,NA,217.445
07-LONON-0.0,3102,Onondaga Lake,NA,7,LONON,0,4140201,NA,Comp,sampled in 2008 as part of lake biomonitoring pilot; composite.,43.07744,-76.19756,Geddes,Onondaga,67,7,NA,NA,0702-0021,ONT-66-12-12-P154,C,7,NA,NA,NA,110.423
07-LOTIO-0.0,42673944,Otisco Lake,NA,7,LOTIO,0,4140201,NA,Comp,NA,42.86,-76.28,Otisco,Onondaga,67,7,NA,NA,NA,NA,AA,7,NA,NA,NA,240.063
07-LOWAC-0.0,42673945,Owasco Lake,NA,7,LOWAC,0,4140201,NA,Comp,NA,42.81,-76.50999,Scipio,Cayuga,11,7,NA,NA,NA,NA,AA(T),7,NA,NA,NA,216.552
07-LRNC_08-99.9,2266,Central Barge Canal,NA,7,LRNC_08,99.9,4140201,NA,8,access at public launch. multiplates are downstream on right shore.,43.05167,-77.13055,Arcadia,Wayne,117,8,NA,NA,0704-0020,ONT-66-12-52-23-P246,C,7,NA,NA,NA,130.815
07-LRNC_12-36.1,2267,Seneca River,NA,7,LRNC_12,36.1,4140201,NA,12,access at rte 38 bridge launch. multiplates are to the right past bridge.,43.07944,-76.64278,Mentz,Cayuga,11,7,NA,NA,0701-0003,ONT-66-12,C,7,NA,NA,NA,114.318
07-LRNC_29-0.2,2275,Oneida River,NA,7,LRNC_29,0.2,4140202,NA,29,multiplates are just upstream after bridge on right bank.,43.20139,-76.27665,Clay,Onondaga,67,7,NA,NA,0703-0020,ONT-66-11,B,7,NA,NA,NA,108.919
07-LRNC_32-0.3,2277,Oswego River,NA,7,LRNC_32,0.3,4140203,NA,32,acess via oswego launch. multiplates are on right near large oswego sign and oil tanks.,43.46278,-76.51305,Oswego,Oswego,75,7,NA,NA,0702-0022,ONT-66 (portion 1),C,7,NA,NA,375.96,75.32397
07-LRNC_41-0.2,2282,Seneca River,NA,7,LRNC_41,0.2,4140201,NA,41,terrible launch. find new one. multiplates are just upstream.,43.19861,-76.28306,Lysander,Onondaga,67,7,NA,NA,0701-0001,ONT-66-12,B,7,NA,NA,NA,109.8173
07-LRNC_42-56.7,2283,Seneca River,NA,7,LRNC_42,56.7,4140201,NA,42,access via boat launch in waterloo at lock (oak street). multiplates are just upstream across from green buoy.,42.90055,-76.87028,Fayette,Seneca,99,8,NA,NA,0705-0044,ONT-66-12,C,7,NA,NA,NA,133.924
07-LRNC_60-82.7,2679,Central Barge Canal,NA,7,LRNC_60,82.7,4140201,NA,60,public boat access.,43.07975,-76.86646,Galen,Wayne,117,8,NA,NA,0704-0027,ONT-66-12-52,C,7,NA,NA,NA,117.108
07-LRNC_61-18.5,2677,Oneida River,NA,7,LRNC_61,18.5,4140202,NA,61,launch at brewerton boat yard.,43.24047,-76.14413,Hastings,Oswego,75,7,NA,NA,0703-0020,ONT-66-11,B,7,NA,NA,NA,112.216
07-LRNC_62-12.7,2678,Oswego River,NA,7,LRNC_62,12.7,4140203,NA,62,green st. boat launch.,43.31144,-76.40946,Fulton,Oswego,75,7,NA,NA,0701-0006,ONT-66,B,7,NA,NA,NA,107.605
07-LSENE-0.0,42673946,Seneca Lake,NA,7,LSENE,0,4140201,NA,Comp,NA,42.67,-76.89,Ovid,Seneca,99,8,NA,NA,NA,NA,AA(TS),7,NA,NA,NA,135.428
07-LSKAE-0.0,42673947,Skaneatles Lake,NA,7,LSKAE,0,4140201,NA,Comp,NA,42.85,-76.35,Spafford,Onondaga,67,7,NA,NA,NA,NA,AA,7,NA,NA,NA,262.863
07-MACK-0.1,2218,Mack Creek,NA,7,MACK,0.1,4140201,NA,1,"elm cr. rd


























walk up 150 m.",42.7,-76.74445,Romulus,Seneca,99,8,NA,NA,0705-0070,ONT-66-12-P296-140,C,7,NA,NA,NA,120.7565
07-MADR-1.0,1583,Mad River,NA,7,MADR,1,4140202,7034501,1,river rd. (co rte 68) bridge; 5 m below.,43.34278,-75.74611,Camden,Oneida,65,6,NA,NA,0703-0085,ONT-66-11-P26-24-28,C(T),8,NA,NA,NA,153.1124
07-MART-3.8,3223,Marbletown Creek,MART-01 (pre-2017),7,MART,3.8,4140201,NA,1,at blue cut rd. bridge.,43.044,-77.075,Arcadia,Wayne,117,8,NA,NA,0704-0003,ONT-66-12-52-23-1,C(T),7,NA,NA,NA,131.3039
07-MENT-2.4,3224,Menteth Gully,MENT-01 (pre-2017),7,MENT,2.4,4140201,NA,1,"150 meters downstream of bridge on


























sr 21.",42.816,-77.328,Canandaigua,Ontario,69,8,NA,NA,0704-0054,ONT-66-12-52-P286-25,C,7,NA,NA,NA,299.0099
07-MITH-3.5,3225,Mitchellsville Creek,MITH-01 (pre-2016),7,MITH,3.5,4140201,NA,1,upstream of runner rd. bridge.,42.422,-77.28,Urbana,Steuben,101,8,NA,NA,0705-0091,ONT-66-12-P369-115-P388-36-6,C,7,NA,NA,NA,428.3803
07-MLOD-3.5,1526,Mill Creek,NA,7,MLOD,3.5,4140201,NA,1,neal rd; 30 m below.,42.5993,-76.82406,Lodi,Seneca,99,8,NA,NA,0705-0076,ONT-66-12-P369-28,C,7,NA,NA,NA,319.8495
07-MUDE-4.4,42674383,Mud Creek,NA,7,MUDE,4.4,4140202,NA,33.895936,off rr tracks. off henry clay blvd.,43.1623,-76.18229,Clay,Onondaga,67,7,NA,NA,0703-0046,Ont 66-11-11,C,7,NA,NA,NA,114.116
07-MUDG-0.2,592,Mud Creek,NA,7,MUDG,0.2,4140201,NA,2,100 m above railrd. bridge; 300 m below stp.,42.97842,-77.3849,Victor,Ontario,69,8,NA,NA,0704-0030,ONT-66-12-52-23,C,7,NA,NA,NA,166.55
07-MUDG-0.5,591,Mud Creek,NA,7,MUDG,0.5,4140201,NA,1,30 m above rt. 96 bridge.,42.97425,-77.3823,Victor,Ontario,69,8,NA,NA,0704-0030,ONT-66-12-52-23,C,7,NA,NA,NA,169.241
07-MUDG_T77-0.9,3227,Unnamed Tributary To Mud  Creek,MUCA-01 (pre-2017),7,MUDG_T77,0.9,4140201,NA,1,hike 1500 meters upstream along creek from bridge on sr 64 near bristol mtn ski area.,42.73579,-77.42369,South Bristol,Ontario,69,8,NA,NA,0704-0031,ONT-66-12-52-23-77,C,7,NA,NA,NA,596.7905
07-MURY-0.1,1585,Murray Brook,NA,7,MURY,0.1,4140202,NA,1,east lake rd; between 2 small bridges.,43.22417,-75.74472,Vienna,Oneida,65,6,NA,NA,0703-0057,ONT-66-11-P26-22,C(TS),7,NA,NA,NA,117.2176
07-MUSK-0.5,3228,Muskrat Creek,MUSK-01 (pre-2017),7,MUSK,0.5,4140201,NA,1,at bridge on ditmar rd.,43.078,-76.551,Cato,Cayuga,11,7,NA,NA,0701-0035,ONT-66-12-35,C,7,NA,NA,NA,115.5258
07-NAPL-1.7,613,Naples Creek,NA,7,NAPL,1.7,4140201,NA,1,dec fishing access off rte 21. 50 m above deep pool.,42.6399,-77.38071,Naples,Ontario,69,8,NA,NA,0704-0051,ONT-66-12-52-P286-18-2,C(TS),7,NA,NA,NA,210.1621
07-NAPL-2.9,NA,Naples Creek,NA,7,NAPL,2.9,4140201,NA,NA,sr 245.,42.626,-77.39,Naples,Ontario,69,8,4.14E+12,NA,0704-0051,Ont  66-12-52..P286-18- 2,C(TS),7,NA,NA,NA,219.366
07-NETL-2.9,1727,Nettle Creek,FLNT-A (pre-2017),7,NETL,2.9,4140201,NA,2.9,just below rt 364 bridge.,42.69256,-77.18902,Potter,Yates,123,8,NA,NA,0704-0006,ONT-66-12-52-40-26,C(TS),7,NA,NA,NA,271.8458
07-NINE-0.7,639,Ninemile Creek,NINE-02 (pre-2016),7,NINE,0.7,4140201,NA,2,off state fair blvd. opp. lakeside pumping station.,43.08083,-76.22667,Geddes,Onondaga,67,7,NA,NA,0702-0005,ONT-66-12-12-P154-6,C,7,NA,NA,NA,110.4313
07-NINE-3.9,638,Ninemile Creek,NA,7,NINE,3.9,4140201,NA,1,directly below warners rd. bridge.,43.06993,-76.27341,Camillus,Onondaga,67,7,NA,NA,0702-0005,ONT-66-12-12-P154-6,C(T),7,NA,NA,NA,119.7138
07-NINE-7.8,3229,Ninemile Creek,NINE-00 (pre-2017),7,NINE,7.8,4140201,NA,0,cr 36 bridge.,43.04,-76.30799,Camillus,Onondaga,67,7,NA,NA,0702-0028,ONT-66-12-12-P154-6,C(T),7,NA,NA,NA,124.1303
07-NORB_T10-1.5,3251,Unnamed Tributary To North Brook,TNOR-01 (pre-2016); TNOR-1.5 (pre-2017),7,NORB_T10,1.5,4140201,NA,1.5,at bridge on sr 34.,42.972,-76.561,Sennett,Cayuga,11,7,NA,NA,0701-0040,ONT-66-12-36-10-1,AA,7,NA,NA,NA,172.738
07-ONDO-0.9,3376,Onondaga Lake Outlet,SEOS-02A (pre-2017),7,ONDO,0.9,4140201,NA,0.9,south of thruway bridge.,43.11939,-76.24731,Salina,Onondaga,67,7,NA,NA,0702-0020,ONT-66-12,B,7,NA,NA,NA,110.423
07-ONEI-10.2,660,Oneida Creek,NA,7,ONEI,10.2,4140202,NA,6,1 km below oneida stp.,43.10583,-75.64888,Oneida,Madison,53,7,NA,NA,0703-0032,ONT-66-11-P26-25,C,7,NA,NA,NA,125.7404
07-ONEI-11.0,659,Oneida Creek,NA,7,ONEI,11,4140202,NA,5,10 m below sconondoa st. bridge.,43.09778,-75.64055,Oneida,Madison,53,7,NA,NA,0703-0032,ONT-66-11-P26-25,C,7,NA,NA,NA,128.1306
07-ONEI-11.4,658,Oneida Creek,NA,7,ONEI,11.4,4140202,NA,4,at lenox ave. bridge.,43.0925,-75.64167,Oneida,Madison,53,7,NA,NA,0703-0090,ONT-66-11-P26-25,C,7,NA,NA,NA,128.3303
07-ONEI-12.7,657,Oneida Creek,NA,7,ONEI,12.7,4140202,NA,3,30 m below rt. 5 bridge.,43.07889,-75.64082,Oneida,Madison,53,7,NA,NA,0703-0090,ONT-66-11-P26-25,C,7,NA,NA,NA,136.0349
07-ONEI-15.5,656,Oneida Creek,NA,7,ONEI,15.5,4140202,NA,2,80 m above kenwood rd. bridge.,43.065,-75.60472,Sherrill,Madison,53,6,NA,NA,0703-0090,ONT-66-11-P26-25,C,7,NA,NA,NA,140.037
07-ONEI-17.8,655,Oneida Creek,NA,7,ONEI,17.8,4140202,NA,1,20 m above peterboro rd. bridge.,43.045,-75.60027,Oneida,Madison,53,7,NA,NA,0703-0090,ONT-66-11-P26-25,C,7,NA,NA,NA,152.5409
07-ONEI-2.2,663,Oneida Creek,NA,7,ONEI,2.2,4140202,NA,9,off rt. 316; behind cemetery.,43.155,-75.72194,Lenox,Madison,53,7,NA,NA,0703-0032,ONT-66-11-P26-25,C,7,NA,NA,NA,113.918
07-ONEI-4.2,662,Oneida Creek,NA,7,ONEI,4.2,4140202,NA,8,200 m below swallows bridge rd. bridge.,43.13944,-75.7075,Verona,Oneida,65,6,NA,NA,0703-0032,ONT-66-11-P26-25,C,7,NA,NA,NA,117.0036
07-ONEI-8.6,661,Oneida Creek,ONEI-07 (pre-2016),7,ONEI,8.6,4140202,NA,7,100 m above foster st. bridge.,43.115,-75.66972,Oneida,Madison,53,7,NA,NA,0703-0032,ONT-66-11-P26-25,C,7,NA,NA,NA,127.9364
07-ONID-0.7,875,Oneida River,SEOS-04A(pre 2016); SEOS-9.3 (pre-2017),7,ONID,0.7,4140202,NA,0.7,buoy 209; green styrofoam.,43.20639,-76.26944,Schroeppel,Oswego,75,7,NA,NA,0703-0020,ONT-66-11,B,7,NA,NA,NA,108.919
07-ONID-4.0,NA,Oneida River,NA,7,ONID,4,4140202,NA,NA,at bonstead and morgan rd. 4.0 river mile.,43.204676,-76.217766,Clay,Onondaga,67,7,4.14E+12,NA,0703-0020,Ont  66-11,B,7,NA,NA,NA,111.016
07-ONID_T3-1.4,42675202,Unnamed Tributary To Oneida River,ONIR_T (pre-2017),7,ONID_T3,1.4,4140202,NA,T1.4,kline rd./rte 12 bridge.,43.245144,-76.238237,Schroeppel,Oswego,75,7,NA,NA,0703-0018,Ont  66-11- 2,C,7,High_gradient;hard_bottom,Altered,0,113.443
07-ONON-1.0,669,Onondaga Creek,ONON-02: ONON-05 (pre-2016),7,ONON,1,4140201,7024201,5,west kirkpatrick st. bridge.,43.05778,-76.16345,Syracuse,Onondaga,67,7,NA,NA,0702-0023,ONT-66-12-12-P154-4,C,7,NA,NA,NA,111.6503
07-ONON-14.7,2730,Onondaga Creek,NA,7,ONON,14.7,4140201,NA,3,indian rd. bridge.,42.91166,-76.17009,La Fayette,Onondaga,67,7,NA,NA,0702-0024,ONT-66-12-12-P154-4,C(T),7,NA,NA,NA,145.3326
07-ONON-18.2,668,Onondaga Creek,ONON-01,7,ONON,18.2,4140201,NA,02B,50 m below webster rd. bridge.,42.8825,-76.15419,La Fayette,Onondaga,67,7,NA,NA,0702-0024,ONT-66-12-12-P154-4,C(T),7,NA,NA,NA,158.4342
07-ONON-20.9,2731,Onondaga Creek,ONON-02A,7,ONON,20.9,4140201,NA,2,otisco rd.,42.85557,-76.13839,La Fayette,Onondaga,67,7,NA,NA,0702-0024,ONT-66-12-12-P154-4,C(T),7,NA,NA,NA,170.4665
07-ONON-23.4,2732,Onondaga Creek,NA,7,ONON,23.4,4140201,NA,1,tulley farms. tully farms rd.,42.8255,-76.143,Tully,Onondaga,67,7,NA,NA,0702-0024,ONT-66-12-12-P154-4,C(T),7,NA,NA,NA,212.8639
